-0.023739772868242665	0.07428215753119949	-0.09660559501826609	-0.07007759433424639	-0.0548677396426963	-0.05083999232423311	-0.048164590734383964	-0.027931988639791044	-0.01945547208179141	-0.027678511202383696	-0.049618703434306036	-0.04814654068496027	-0.002957045212267695	-0.04525578742043268	-0.03077284174124713	-0.009812451923536025
-0.049031787714982414	-0.00036827132323818956	-0.05065587937121267	-0.04882678262870306	-0.05163387161013605	-0.04362166694731373	-0.04695076283547436	-0.0422753228843582	-0.03065000454934033	-0.018880302727617593	-0.014120235896446814	-0.040813856355983044	-0.015641819008708133	-0.03407326439285595	-0.016115612527980064	0.008044686163417816
-0.00882814128945128	0.013465995866984576	-0.021913085798053983	-0.03227489346516728	-0.03968116250440097	-0.021965161211161793	-0.029997038915796193	-0.030260352832096077	-0.01665317845680933	0.011303587208813082	0.020772453119716663	-0.012576450429540226	-0.05204637819568404	-0.05387036809625485	-0.03023869428867254	-0.05156054436480072
-0.0008433658664605687	-0.018287529311648593	-0.038135422068149766	-0.027801239051700483	-0.027053142542506597	-0.026789476923575167	-0.0145059680139773	-0.018715662081731477	-0.029096527012762413	-0.05597971288874895	-0.06377733538972483	-0.022819804749575387	-0.0296910442331777	-0.03304303954417913	-0.022088701833901186	-0.0089742476768319
-0.03605269237979124	-0.03830658996676124	-0.046007375412020685	-0.04297776834359229	-0.03043302628833186	-0.022675618283307025	-0.01004027963445897	-0.02089238443024044	-0.03885226715156423	-0.02708975216192877	-0.033333970089274606	-0.02696723421670956	-0.027883270304936453	-0.02647370272020909	-0.04093603068792327	-0.02856690289906655
-0.03962952338203091	-0.03298138235604481	-0.028235480171229316	-0.03348677171682492	-0.025669613909457475	-0.03541287840931098	-0.014260263281446778	-0.012722325398736717	-0.03035424589711791	-0.018504640266887917	-0.03490654471230256	-0.033410887071520845	-0.03655014742514166	-0.03171379985009162	-0.049889362324574665	-0.040464238304864356
-0.06758583820473042	-0.04606724292236197	-0.04442276370631447	-0.03537247295360134	-0.035907348427005076	-0.027682011088949438	-0.02382737043358829	-0.017910945417427215	-0.02394160034192766	-0.010165017728861248	-0.01940308467647575	-0.022875042136260917	-0.02175554061564118	-0.020103126683791175	-0.05117281034925	-0.06097698371897205
-0.04845487308115047	-0.02985115189997742	-0.030214940899808904	-0.02143071049852252	-0.031174229556169428	-0.02392542870210411	-0.03855157175543866	-0.019519392861550952	-0.020714067836958963	-0.017480812340349233	-0.0174801844131499	-0.04569645381369963	-0.036584490258421115	-0.0437506512809077	-0.04882000519187987	-0.03554121178585894
-0.03151686172126847	-0.025528753230778703	-0.03581569954649287	-0.03451799892744743	-0.044088466977881866	-0.04610835925564251	-0.05465994283279581	-0.04217693299583117	-0.017547395826772727	-0.028848626285313136	-0.03750770771541219	-0.03186962594322626	-0.0372857254177686	-0.02870738598321458	-0.03327159879240092	-0.021779530715062057
-0.004588986485803581	-0.01194107862529109	-0.03501233940099738	-0.030058758165966606	-0.032491680924152194	-0.029975561166216705	-0.04088271151388695	-0.04446899475693113	-0.02010849503331953	-0.03907755250274034	-0.03524497344104778	-0.03227698632483457	-0.03781580755931532	-0.03118760945287888	-0.018668935504136147	-0.00013577280016294213
-0.006183275435404367	-0.009047765420929083	-0.023010626480110707	-0.009182737252384096	-0.022321617371795097	-0.015808750358850293	-0.030305316113479863	-0.04734830320860993	-0.03684339786534878	-0.03915452177363274	-0.044881991470752336	-0.03387516289691861	-0.022478819094085736	-0.032227810913951827	-0.020984463036027523	-0.0164647141563172
-0.028866136001149623	-0.011830982147985308	-0.016902415400598225	-0.018288655862443298	-0.031109142087219044	-0.031192468965532197	-0.045726706268866615	-0.07817758012201885	-0.0351898166358056	-0.038482997789651516	-0.037359888558289436	-0.02352808950559833	-0.014161543334965498	-0.020252566723591547	-0.017469612636082404	-0.012610548557573154
-0.060448576319125785	-0.028018871145012697	-0.008849086300684539	-0.01727753009291333	-0.03886225973127069	-0.05727706657120003	-0.04923221161726295	-0.046344247156712884	-0.030117921012562818	-0.03421414621825508	-0.0401860400122606	-0.02501547793327598	-0.010433033548032211	-0.0057015105402310196	-0.032748905806776835	-0.04195056952314888
-0.022393621718893197	-0.04337783297410974	-0.026715572884034533	-0.061977787757961686	-0.05340017605926102	-0.06787566445720691	-0.05036409239421927	-0.0338346656736922	-0.019920696989896042	-0.022733475036404438	-0.02722627565151084	-0.02774038818726371	-0.015084310247367658	-0.022937418618037886	-0.033434401499618766	-0.032695028124387016
-0.07708196202101114	-0.06462558074644584	-0.027447367496541197	-0.022254199991779897	-0.034294940555668785	-0.03431408329934173	-0.019874106490346405	-0.01806070271073537	-0.03018885421775551	-0.021738261861098923	-0.011221807298908884	-0.013121879102989578	-0.024598833423446556	-0.03665376693270139	-0.03222433728376714	-0.015249276515916066
-0.002289494814296869	-0.10055010744927442	0.033366914533051045	-0.01241230089489856	-0.023575676731360046	-0.03241575337367596	-0.016452067857279234	-0.0389348631393137	-0.023534729683037367	-0.00947801307202692	0.003632856257967984	0.0006478230392635703	-0.02164461331547582	-0.027304799074324357	-0.08057937813572069	-0.06082093251120911
