-1.180737903055063e-5	-1.0873478323163774e-5	-1.4720360909035808e-6	1.1676137942984832e-5	2.260682685477835e-5	2.9010596991794526e-5	3.059688005880055e-5	3.438949943202559e-5	4.2489656171318364e-5	5.682403746341076e-5	7.297996814321635e-5	8.20239619250732e-5	8.593474464263344e-5	8.492168992568614e-5	8.107405903535732e-5	7.840815808084315e-5
-1.2575799080396213e-5	-1.1864513528203952e-5	-2.336400440160664e-6	1.0934082989875359e-5	2.2217680141986877e-5	2.8847118784575407e-5	3.0225742325132844e-5	3.381347063945522e-5	4.1775864951765457e-5	5.6423954605454876e-5	7.253124559168986e-5	8.147870986524927e-5	8.502984168640875e-5	8.412129226675527e-5	8.025855098114807e-5	7.76332047121072e-5
-1.6827010963569686e-5	-1.6378053012782235e-5	-6.946495854413047e-6	6.531716851111815e-6	1.856146987851753e-5	2.559871016454489e-5	2.767420172528767e-5	3.166545259525259e-5	3.959356222809607e-5	5.516594765024593e-5	7.103884204275035e-5	7.967654139119385e-5	8.25530198693011e-5	8.174973208790743e-5	7.800881869379745e-5	7.544130764004076e-5
-2.2719855002324627e-5	-2.23912308110426e-5	-1.3312245815072225e-5	3.2706006160805666e-7	1.2106404656966795e-5	1.9098360329317483e-5	2.202854588291524e-5	2.426304345803663e-5	3.35305978746741e-5	5.334361496689519e-5	6.803046735787848e-5	7.604942378354251e-5	7.82299326762236e-5	7.735377409118466e-5	7.385499937778418e-5	7.147354516916002e-5
-2.8605200029403778e-5	-2.820646788927569e-5	-1.9658957698710937e-5	-6.318183797068991e-6	5.865607369717036e-6	1.254922853566481e-5	1.5005664517948334e-5	1.5912039784951788e-5	2.8236846191145425e-5	4.909719033132764e-5	6.326912544441952e-5	7.061773154651654e-5	7.230107493515366e-5	7.126777446256327e-5	6.806224824569673e-5	6.604817012529908e-5
-3.671959778777158e-5	-3.629026370904135e-5	-2.8411748684476048e-5	-1.4976792772081523e-5	-2.060988817276064e-6	5.406748918683883e-6	6.979610829167949e-6	1.071586732591185e-5	2.660450556918556e-5	4.40148349113181e-5	5.6897622226994844e-5	6.37582026160798e-5	6.542407790205494e-5	6.429601838012699e-5	6.150507542217233e-5	6.008934084055431e-5
-4.669761289595303e-5	-4.663534660191561e-5	-3.9613799145137646e-5	-2.545221760916244e-5	-1.0946299013369281e-5	-5.244250236542648e-6	-1.1881625643894294e-6	8.808887964361695e-6	2.4466639737201018e-5	4.0225531061762696e-5	5.1444677661490064e-5	5.7134006257513386e-5	5.880249644216136e-5	5.754930689184329e-5	5.5233439883781e-5	5.457691061010433e-5
-5.659719025061585e-5	-5.58365025369064e-5	-5.063097475706823e-5	-3.902487952552782e-5	-2.6476752312571447e-5	-1.7347954541068578e-5	-8.44131482142225e-6	6.3272913443219135e-6	2.382350180575883e-5	3.9083980904534876e-5	4.9746069179139205e-5	5.537866725632831e-5	5.740989991630214e-5	5.6368116718919956e-5	5.454954875720771e-5	5.4212550063223827e-5
-6.675575355354248e-5	-6.662369519663602e-5	-6.30655056516094e-5	-5.701316001979916e-5	-4.677718165867244e-5	-3.098695373262596e-5	-1.2922153437911637e-5	5.6308031494477575e-6	2.2709735111712403e-5	3.770486345876131e-5	5.0510514300390526e-5	5.784133014488679e-5	6.108465713978123e-5	6.083867811486339e-5	5.914751416509701e-5	5.8445416363774445e-5
-6.908492522831748e-5	-6.943963339590926e-5	-6.730501367476817e-5	-6.408999267835459e-5	-5.616575284272127e-5	-4.3042618732882175e-5	-2.170742700716784e-5	7.061432226023194e-7	2.0511645837231046e-5	3.7489571561354784e-5	5.126091008865924e-5	5.909265016699394e-5	6.386290794391212e-5	6.440100240787924e-5	6.275560563420349e-5	6.158966020815867e-5
